ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Cook Islands,2011,42.31267901,2072.728471,0.000207027,17.07812175
          Costa Rica,1980,497.13913,212.1493549,0.071126414,8.098270447
          Costa Rica,1981,566.74015,235.2219135,0.075649163,16.99993472
          Costa Rica,1982,595.64016,240.4150877,0.075974027,17.98468679
          Costa Rica,1983,656.34017,257.6353288,0.078463606,16.41573761
          Costa Rica,1984,712.17418,271.9199728,0.0822473,15.31245979
          Costa Rica,1985,782.01819,290.5210571,0.079183881,15.68967562
          Costa Rica,1986,842.9372,304.7873254,0.074181816,15.06304438
          Costa Rica,1987,936.95521,329.837154,0.070072719,16.26964193
          Costa Rica,1988,1060.09922,363.4751348,0.069356333,18.08383736
          Costa Rica,1989,1161.29923,387.9874586,0.06318553,17.49049493
          Costa Rica,1990,1323.69923,431.138683,0.063604306,18.24769147
          Costa Rica,1991,1502.09923,477.2430865,0.064070235,20.97198448
          Costa Rica,1992,1728.09923,535.8698128,0.071253273,20.15602526
          Costa Rica,1993,1974.79923,597.805914,0.075699056,20.48909998
          Costa Rica,1994,2272.39923,671.4139674,0.079682845,21.52396718
          Costa Rica,1995,409.082,117.927838,0.011898553,3.491685467
          Costa Rica,1996,836.082,235.0462948,0.020976393,7.058870403
          Costa Rica,1997,1221.474,334.8097437,0.026621026,9.521109579
          Costa Rica,1998,1758.973,470.2409628,0.030523911,12.47533409
          Costa Rica,1999,2364.644,617.1581708,0.033129775,14.9695996
          Costa Rica,2000,2709.128,691.2486796,0.036364025,16.98873319
          Costa Rica,2001,3184.655,795.5778069,0.042589347,19.41441199
          Costa Rica,2002,3742.084,916.4593332,0.049886356,22.21547225
          Costa Rica,2003,4261.949,1024.399114,0.045400156,24.32954695
          Costa Rica,2004,4632.063,1093.601268,0.041727802,24.90980573
          Costa Rica,2005,5416.881,1256.988133,0.046846644,27.13198706
          Costa Rica,2006,6780.454,1547.405872,0.047414407,30.09994881
          Costa Rica,2007,8802.7,1976.97619,0.049174147,33.44236742
          Costa Rica,2008,10877.84111,2405.471657,0.070400884,36.45646195
          Costa Rica,2009,12385.84877,2697.977639,0.068653858,42.35773354
          Costa Rica,2010,14065.75663,3019.123802,0.070658541,39.18996939
          Costa Rica,2011,16339.56752,3456.957208,0.079946221,40.20805748
          Cote d'Ivoire,1980,529.91,62.3351294,0.07581499,5.207678417
          Cote d'Ivoire,1981,562.66,63.32062704,0.075104539,6.672442715
          Cote d'Ivoire,1982,610.13,65.73548312,0.07782221,8.063100149
          Cote d'Ivoire,1983,647.66,66.87608769,0.077425916,9.470816136
          Cote d'Ivoire,1984,669.4,66.34307158,0.077307412,9.784531748
          Cote d'Ivoire,1985,698.56,66.56231684,0.070733255,10.0113926
          Cote d'Ivoire,1986,769.31,70.60306606,0.06770233,8.39900992
          Cote d'Ivoire,1987,856.82,75.85974809,0.064079591,8.493773704
          Cote d'Ivoire,1988,908.52,77.68901102,0.059439357,8.860545637
          Cote d'Ivoire,1989,927.01,76.60770526,0.050438006,8.651956808
          Cote d'Ivoire,1990,975.4444297,77.92502552,0.046870516,8.201950921
          Cote d'Ivoire,1991,993.9693156,76.77881424,0.042396565,8.619908118
          Cote d'Ivoire,1992,1063.023159,79.43798583,0.043830747,8.834333259
          Cote d'Ivoire,1993,1238.176693,89.59161913,0.047462449,11.10213129
          Cote d'Ivoire,1994,1355.71526,95.11153536,0.047538851,16.30631452
          Cote d'Ivoire,1995,1567.4761,106.796671,0.045591585,14.11515836
          Cote d'Ivoire,1996,1836.656946,121.7142251,0.046079737,15.13003335
          Cote d'Ivoire,1997,2252.132155,145.3726887,0.049083376,19.21263121
          Cote d'Ivoire,1998,1858.16,117.023243,0.032245128,14.69961265
          Cote d'Ivoire,1999,1905.13406,117.2903453,0.026691825,15.16665874
          Cote d'Ivoire,2000,2483.151311,149.7529415,0.03333079,23.24713766
          Cote d'Ivoire,2001,2164.365194,128.1230462,0.028944705,20.16091277
          Cote d'Ivoire,2002,2812.356614,163.6932699,0.037492003,24.46829254
          Cote d'Ivoire,2003,3572.138231,204.6425497,0.038051988,26.00262842
          Cote d'Ivoire,2004,4162.843818,234.7666016,0.037500855,26.51260009
          Cote d'Ivoire,2005,3901.290741,216.4864565,0.033739412,23.85530804
          Cote d'Ivoire,2006,4690.101171,255.9263639,0.032796973,25.84910002
          Cote d'Ivoire,2007,5701.467483,305.7619295,0.031849864,28.94714849
          Cote d'Ivoire,2008,5813.956103,306.207087,0.037627655,24.97309525
          Cote d'Ivoire,2009,6409.3263,331.2308883,0.035526429,27.81435029
          Cote d'Ivoire,2010,6286.800893,318.5157866,0.031581392,27.59755896
          Cote d'Ivoire,2011,6408.118179,317.9750848,0.031353635,26.78278407
          Croatia,1980,_,_,_,_
          Croatia,1981,_,_,_,_
          Croatia,1982,_,_,_,_
          Croatia,1983,_,_,_,_
          Croatia,1984,_,_,_,_
          Croatia,1985,_,_,_,_
          Croatia,1986,_,_,_,_
          Croatia,1987,_,_,_,_
          Croatia,1988,_,_,_,_
          Croatia,1989,_,_,_,_
          Croatia,1990,_,_,_,_
          Croatia,1991,_,_,_,_
          Croatia,1992,129.2413231,28.16836313,0.0053289,1.070188973
          Croatia,1993,273.4278033,59.06884716,0.01048118,2.135784266
          Croatia,1994,387.8686777,83.25840281,0.013600814,2.264702032
          Croatia,1995,495.9218173,106.2158302,0.014424374,2.244384278
          Croatia,1996,988.45,212.2637762,0.024799142,4.234235962
          Croatia,1997,2135.85666,461.7679071,0.046549247,9.046276062
          Croatia,1998,1942.467598,423.8657987,0.03370814,7.693151759
          Croatia,1999,2564.104032,564.7753991,0.035924304,11.1108563
          Croatia,2000,2796.337549,620.6452263,0.037534619,12.9954016
          Croatia,2001,3895.951317,869.317639,0.052101726,16.90072633
          Croatia,2002,6075.729738,1360.437092,0.080996583,22.90571441
          Croatia,2003,8599.249021,1929.559329,0.091602984,25.18551215
          Croatia,2004,12414.40558,2790.053758,0.111834805,30.2765865
          Croatia,2005,14548.06983,3275.127349,0.125815622,32.45800299
          Croatia,2006,27369.87703,6173.019213,0.191392269,54.89880684
          Croatia,2007,45063.19281,10181.48299,0.25173459,75.94628632
          Croatia,2008,30883.11396,6989.680613,0.199874084,44.17471558
          Croatia,2009,36510.58625,8277.422803,0.202375521,57.55558249
          Croatia,2010,34963.47364,7940.234695,0.175637052,57.45673417
          Croatia,2011,30883.29924,7026.02154,0.151105778,48.3492702
          Cuba,1980,***,***,***,***
          Cuba,1981,***,***,***,***
          Cuba,1982,***,***,***,***
          Cuba,1983,***,***,***,***
          Cuba,1984,0.04,0.003999363,4.62E-06,0.000166394
          Cuba,1985,0.2,0.019862577,2.03E-05,0.000872544
          Cuba,1986,0.37,0.036434855,3.26E-05,0.001527267
          Cuba,1987,0.5,0.048748651,3.74E-05,0.001983056
          Cuba,1988,0.61,0.05884339,3.99E-05,0.002221494
          Cuba,1989,0.84,0.080200877,4.57E-05,0.00310821
          Cuba,1990,2.01,0.190154932,9.66E-05,0.007016825
          Cuba,1991,11.58,1.086903368,0.000493931,0.047619276
          Cuba,1992,18.8,1.752572553,0.000775165,0.085122343
          Cuba,1993,21.49,1.991532327,0.000823766,0.09607795
          Cuba,1994,34.44,3.174825002,0.001207656,0.121061601
          Cuba,1995,39.84,3.654779307,0.001158786,0.130929847
          Cuba,1996,59.11,5.398564974,0.001483006,0.236276497
          Cuba,1997,60.13,5.470197748,0.001310484,0.237047725
          Cuba,1998,75.31,6.826858062,0.001306874,0.292618295
          Cuba,1999,84.26,7.612675457,0.001180522,0.29705309
          Cuba,2000,74.01,6.664977833,0.00099342,0.242138118
          Cuba,2001,78.36,7.034005232,0.001047932,0.247322722
          Cuba,2002,81.01,7.248935478,0.001079958,0.241170096
          Cuba,2003,73.75,6.580104316,0.000785617,0.205423172
          Cuba,2004,77.26,6.876742884,0.000695994,0.202236485
          Cuba,2005,92.86,8.251111003,0.000803078,0.217755287
          Cuba,2006,118.76,10.54227188,0.000830466,0.225171163
          Cuba,2007,182.471,16.19274721,0.00101933,0.311365362
          Cuba,2008,206.689,18.34478945,0.001337682,0.339914351
          Cuba,2009,231.115,20.5205215,0.001281054,0.37109858
          Cuba,2010,316.652,28.1268956,0.001590684,0.493071505
          Cuba,2011,426.652,37.91227125,0.002087523,0.609416144
          Curacao,1980,_,_,_,_
          Curacao,1981,_,_,_,_
          Curacao,1982,_,_,_,_
          Curacao,1983,_,_,_,_
          Curacao,1984,_,_,_,_
          Curacao,1985,_,_,_,_
          Curacao,1986,_,_,_,_
          Curacao,1987,_,_,_,_
          Curacao,1988,_,_,_,_
          Curacao,1989,_,_,_,_
          Curacao,1990,_,_,_,_
          Curacao,1991,_,_,_,_
          Curacao,1992,_,_,_,_
          Curacao,1993,_,_,_,_
          Curacao,1994,_,_,_,_
          Curacao,1995,_,_,_,_
          Curacao,1996,_,_,_,_
          Curacao,1997,_,_,_,_
          Curacao,1998,_,_,_,_
          Curacao,1999,_,_,_,_
          Curacao,2000,_,_,_,_
          Curacao,2001,_,_,_,_
          Curacao,2002,_,_,_,_
          Curacao,2003,_,_,_,_
          Curacao,2004,_,_,_,_
          Curacao,2005,_,_,_,_
          Curacao,2006,_,_,_,_
          Curacao,2007,_,_,_,_
          Curacao,2008,_,_,_,_
          Curacao,2009,_,_,_,_
          Curacao,2010,_,_,_,_
          Curacao,2011,595.5307263,..,0.002913812,..
          Cyprus,1980,***,***,***,***
          Cyprus,1981,***,***,***,***
          Cyprus,1982,***,***,***,***
          Cyprus,1983,***,***,***,***
          Cyprus,1984,***,***,***,***
          Cyprus,1985,***,***,***,***
          Cyprus,1986,***,***,***,***
          Cyprus,1987,***,***,***,***
          Cyprus,1988,***,***,***,***
          Cyprus,1989,***,***,***,***
          Cyprus,1990,***,***,***,***
          Cyprus,1991,***,***,***,***
          Cyprus,1992,***,***,***,***
          Cyprus,1993,***,***,***,***
          Cyprus,1994,***,***,***,***
          Cyprus,1995,***,***,***,***
          Cyprus,1996,303.3614809,459.012681,0.007611012,3.272693318
          Cyprus,1997,849.8817252,1267.723337,0.018522476,9.649436405
          Cyprus,1998,1195.27959,1760.612153,0.020741994,12.63899179
          Cyprus,1999,2008.333496,2925.893788,0.028137697,20.68361348
          Cyprus,2000,2845.919706,4103.113763,0.038200149,31.02185671
          Cyprus,2001,3774.563418,5382.23787,0.050478369,39.32171445
          Cyprus,2002,4813.158653,6782.918057,0.064165034,46.10539789
          Cyprus,2003,6754.854631,9373.930934,0.071955684,51.34717682
          Cyprus,2004,8499.952387,11531.6136,0.076571569,54.34704727
          Cyprus,2005,8482.85003,11191.09503,0.07336197,50.18778334
          Cyprus,2006,13753.96573,17841.43953,0.096178829,74.72385454
          Cyprus,2007,18191.37629,23164.87494,0.101621709,83.67020253
          Cyprus,2008,16671.16649,21022.90857,0.107895018,66.33397887
          Cyprus,2009,18409.43305,23020.42397,0.102042147,78.63008111
          Cyprus,2010,17481.50365,21599.1426,0.087817354,76.14892916
          Cyprus,2011,16397.92225,20384.39682,0.080231739,65.78571759
          Czech Republic,1980,_,_,_,_
          Czech Republic,1981,_,_,_,_
          Czech Republic,1982,_,_,_,_
          Czech Republic,1983,_,_,_,_
          Czech Republic,1984,_,_,_,_
          Czech Republic,1985,_,_,_,_
          Czech Republic,1986,_,_,_,_
          Czech Republic,1987,_,_,_,_
          Czech Republic,1988,_,_,_,_
          Czech Republic,1989,_,_,_,_
          Czech Republic,1990,_,_,_,_
          Czech Republic,1991,_,_,_,_
          Czech Republic,1992,_,_,_,_
          Czech Republic,1993,3423.104657,331.6986626,0.131216271,8.807606254
          Czech Republic,1994,4546.810938,440.4731479,0.159436259,9.964245344
          Czech Republic,1995,7350.060146,712.260889,0.213783732,12.71947245
          Czech Republic,1996,8572.40963,831.4642412,0.215072489,13.20961895
          Czech Republic,1997,9233.753898,896.8306378,0.201242104,15.52823236
          Czech Republic,1998,14375.07285,1398.529295,0.249454334,22.50911666
          Czech Republic,1999,17552.05259,1710.670518,0.245912515,28.23428571
          Czech Republic,2000,21643.65694,2113.042017,0.290518009,36.80718726
          Czech Republic,2001,27092.17022,2649.419362,0.362311723,42.08436191
          Czech Republic,2002,38669.22464,3787.572814,0.51550599,49.30704295
          Czech Republic,2003,45286.64536,4440.160155,0.482413272,47.5238143
          Czech Republic,2004,57258.87771,5612.699271,0.515814904,50.23736546
          Czech Republic,2005,60662.27428,5935.272757,0.524623671,46.63945003
          Czech Republic,2006,79840.99923,7782.687094,0.558312703,53.81060937
          Czech Republic,2007,112407.9655,10899.08305,0.627939817,62.28325776
          Czech Republic,2008,113173.5242,10905.8118,0.732453811,50.20411493
          Czech Republic,2009,125827.3846,12052.73741,0.69745203,64.14825084
          Czech Republic,2010,128504.1171,12246.69846,0.645533235,65.0079387
          Czech Republic,2011,125245.1153,11889.27584,0.612799185,58.15586835
          Czechoslovakia,1980,0,0,0,0
          Czechoslovakia,1981,0,0,0,0
          Czechoslovakia,1982,0,0,0,0
          Czechoslovakia,1983,0,0,0,0
          Czechoslovakia,1984,0,0,0,0
          Czechoslovakia,1985,0,0,0,0
          Czechoslovakia,1986,0,0,0,0
          Czechoslovakia,1987,0,0,0,0
          Czechoslovakia,1988,1290.99999,83.16887927,0.084462873,2.158949009
          Czechoslovakia,1989,1479.769065,95.17750773,0.080513264,2.52391635
          Czechoslovakia,1990,1644.769065,105.6181368,0.079031846,3.131586079
          Czechoslovakia,1991,2248.769065,144.1525839,0.095918538,5.632081687
          Czechoslovakia,1992,3351.769065,214.465029,0.138200696,7.327799273
          Czechoslovakia,1993,_,_,_,_
          Czechoslovakia,1994,_,_,_,_
          Czechoslovakia,1995,_,_,_,_
          Czechoslovakia,1996,_,_,_,_
          Czechoslovakia,1997,_,_,_,_
          Czechoslovakia,1998,_,_,_,_
          Czechoslovakia,1999,_,_,_,_
          Czechoslovakia,2000,_,_,_,_
          Czechoslovakia,2001,_,_,_,_
          Czechoslovakia,2002,_,_,_,_
          Czechoslovakia,2003,_,_,_,_
          Czechoslovakia,2004,_,_,_,_
          Czechoslovakia,2005,_,_,_,_
          Czechoslovakia,2006,_,_,_,_
          Czechoslovakia,2007,_,_,_,_
          Czechoslovakia,2008,_,_,_,_
          Czechoslovakia,2009,_,_,_,_
          Czechoslovakia,2010,_,_,_,_
          Czechoslovakia,2011,_,_,_,_
          Dem. Rep. of the Congo,1980,709.23,26.24960722,0.101470562,7.209616434
          Dem. Rep. of the Congo,1981,778.86,28.03566547,0.103963178,8.956113429
          Dem. Rep. of the Congo,1982,776.49,27.19634885,0.099041463,8.952761507
          Dem. Rep. of the Congo,1983,583.7,19.89347025,0.06977968,7.936952675
