ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Canada,2011,40931.512,1191.616743,2.685050911,2.358012291
          Cape Verde,1980,0,0,0,0
          Cape Verde,1981,0,0,0,0
          Cape Verde,1982,0,0,0,0
          Cape Verde,1983,0,0,0,0
          Cape Verde,1984,0,0,0,0
          Cape Verde,1985,0,0,0,0
          Cape Verde,1986,-0.00873418,-0.026246503,-1.01E-05,-0.004579474
          Cape Verde,1987,2.78614,8.292922498,0.002039019,1.179811469
          Cape Verde,1988,0.597912,1.764496528,0.000364528,0.225326161
          Cape Verde,1989,0.174023,0.507879853,8.82E-05,0.064845913
          Cape Verde,1990,0.252601,0.725520946,0.000121762,0.082000579
          Cape Verde,1991,1.74433,4.904556382,0.001132147,0.543217174
          Cape Verde,1992,0.450472,1.235093645,0.000271564,0.125671699
          Cape Verde,1993,3.64407,9.72218665,0.001631798,1.007910278
          Cape Verde,1994,2.12844,5.526965653,0.000831422,0.520344286
          Cape Verde,1995,26.1806,66.2890623,0.007637314,5.33633836
          Cape Verde,1996,28.528,70.5848587,0.007298039,5.650625004
          Cape Verde,1997,11.5766,28.0377725,0.002372967,2.346549686
          Cape Verde,1998,8.775691397,20.83482643,0.001242548,1.669405718
          Cape Verde,1999,61.60682765,143.51266,0.005644552,10.3222658
          Cape Verde,2000,43.44464038,99.36153852,0.003101991,8.056833338
          Cape Verde,2001,12.65153067,28.42427402,0.001528669,2.247066005
          Cape Verde,2002,38.52313937,85.08887965,0.006134504,6.203655041
          Cape Verde,2003,33.50071575,72.82273531,0.005707531,4.115748218
          Cape Verde,2004,68.03932838,145.7619121,0.009141027,7.36102803
          Cape Verde,2005,81.57248731,172.5003591,0.008317552,8.39244244
          Cape Verde,2006,130.6052314,273.0801653,0.008925078,11.78865258
          Cape Verde,2007,190.278997,393.9336159,0.009631761,14.29370134
          Cape Verde,2008,209.0577625,428.9499426,0.011674602,13.6509367
          Cape Verde,2009,119.4143968,242.8993,0.00996928,7.70764253
          Cape Verde,2010,111.4408092,224.6795038,0.008513423,6.926027362
          Cape Verde,2011,93.14409567,186.0704889,0.006110125,5.051747736
          Cayman Islands,1980,19.56,1160.073542,0.036169756,11.29374366
          Cayman Islands,1981,97.12,5542.113673,0.13959991,47.00532036
          Cayman Islands,1982,19.93,1100.13248,0.034327004,8.085655137
          Cayman Islands,1983,17.52,936.7982034,0.034853358,5.099215759
          Cayman Islands,1984,668.24,34505.83497,1.175673311,173.7674475
          Cayman Islands,1985,453.98,22505.4531,0.812621536,109.1084972
          Cayman Islands,1986,14.28,675.4647368,0.016531917,3.12432346
          Cayman Islands,1987,104.74,4706.781108,0.076653322,19.60372725
          Cayman Islands,1988,22.43,955.484558,0.013674865,3.437595033
          Cayman Islands,1989,79.46,3210.245637,0.040278435,10.63642001
          Cayman Islands,1990,49.04,1882.678133,0.023638859,5.273787992
          Cayman Islands,1991,-8.54,-312.1002814,-0.005542837,-0.87963272
          Cayman Islands,1992,27.49,957.5060954,0.01657214,2.671073111
          Cayman Islands,1993,459.76,15287.62386,0.205878424,41.58414014
          Cayman Islands,1994,467.07,14857.33372,0.18244926,38.9116149
          Cayman Islands,1995,50.31,1534.215662,0.014676258,3.880990928
          Cayman Islands,1996,1231.71,36124.76537,0.315096314,87.5735838
          Cayman Islands,1997,3150.87,89105.79452,0.645863977,205.699692
          Cayman Islands,1998,4354.11,118627.67,0.616497244,216.6433235
          Cayman Islands,1999,6475.83,169152.3874,0.593329697,297.1923483
          Cayman Islands,2000,7626.86,189746.4859,0.544565443,334.9003478
          Cayman Islands,2001,3922.82,92299.47531,0.473989581,167.9085986
          Cayman Islands,2002,-195.89,-4341.822373,-0.031193927,-8.039492893
          Cayman Islands,2003,-2688.56,-56228.38022,-0.458051095,-106.4006684
          Cayman Islands,2004,9669.09,192331.6691,1.299034116,363.2657513
          Cayman Islands,2005,10221.23731,195554.3987,1.042210116,336.0313198
          Cayman Islands,2006,14962.802,278574.6574,1.022502486,466.5640625
          Cayman Islands,2007,23218.43965,424631.7536,1.175297609,660.36084
          Cayman Islands,2008,19634.18446,355080.6486,1.096449553,551.6024943
          Cayman Islands,2009,20425.77495,366296.1991,1.705240549,609.2192219
          Cayman Islands,2010,15874.77512,282318.6044,1.212739462,494.8799333
          Cayman Islands,2011,7407.859398,130583.2889,0.485945392,230.9324659
          Central African Republic,1980,5.34,2.348667109,0.009874565,0.480354767
          Central African Republic,1981,5.78,2.470339894,0.00830815,0.581982965
          Central African Republic,1982,9.15,3.794828748,0.015759764,0.979807952
          Central African Republic,1983,4.47,1.798705898,0.008892381,0.543823551
          Central African Republic,1984,5.15,2.01344276,0.009060693,0.65415505
          Central African Republic,1985,2.99,1.138337297,0.005352083,0.345724757
          Central African Republic,1986,8.16,3.033175356,0.00944681,0.727100987
          Central African Republic,1987,11.9,4.327741697,0.008708942,0.990847586
          Central African Republic,1988,-3.83,-1.364072815,-0.00233503,-0.302790905
          Central African Republic,1989,1.29,0.449710042,0.000653904,0.104543994
          Central African Republic,1990,0.69785,0.23778638,0.000336386,0.048437874
          Central African Republic,1991,-4.87404,-1.620710879,-0.003163467,-0.364118901
          Central African Republic,1992,-10.6766,-3.46085749,-0.006436308,-0.774128007
          Central African Republic,1993,-9.98013,-3.152414077,-0.004469057,-0.797286898
          Central African Republic,1994,3.60228,1.109262142,0.001407141,0.411358999
          Central African Republic,1995,6.200565764,1.863313139,0.001808808,0.539303357
          Central African Republic,1996,10.9255755,3.207319144,0.002794983,0.914688803
          Central African Republic,1997,1.497424054,0.429796914,0.000306941,0.159684096
          Central African Republic,1998,7.300593947,2.050956777,0.001033689,0.754709419
          Central African Republic,1999,5.976946527,1.64550503,0.000547621,0.598025021
          Central African Republic,2000,0.889074913,0.240186198,6.35E-05,0.097230281
          Central African Republic,2001,5.18389881,1.376109699,0.000626364,0.556313199
          Central African Republic,2002,4.301365303,1.123295367,0.000684958,0.433857186
          Central African Republic,2003,22.18685478,5.703451677,0.003779984,1.947324407
          Central African Republic,2004,28.59630692,7.235393161,0.00384189,2.252348148
          Central African Republic,2005,32.43229921,8.071992994,0.003306965,2.402308169
          Central African Republic,2006,34.6286982,8.471782301,0.002366397,2.350688874
          Central African Republic,2007,56.76793937,13.64305647,0.002873545,3.344567661
          Central African Republic,2008,116.5643305,27.50481433,0.006509408,5.87751138
          Central African Republic,2009,120.5310831,27.91280923,0.010062506,6.083503829
          Central African Republic,2010,91.74541385,20.84625101,0.00700881,4.62476187
          Central African Republic,2011,109.1750624,24.33229966,0.007161734,5.042199542
          Chad,1980,-0.43,-0.09442064,-0.000795143,-0.046785209
          Chad,1981,-0.11,-0.023624841,-0.000158114,-0.014098258
          Chad,1982,-0.12,-0.025182785,-0.000206685,-0.016164567
          Chad,1983,-0.09,-0.018431621,-0.000179041,-0.012151885
          Chad,1984,9.19,1.833876712,0.016168499,1.123808797
          Chad,1985,53.65,10.41476789,0.096033185,5.83689049
          Chad,1986,28.2,5.31625095,0.032647063,2.977071721
          Chad,1987,8.16,1.491715768,0.005971846,0.790917423
          Chad,1988,1.29,0.228492157,0.000786472,0.098133935
          Chad,1989,18.74,3.216077504,0.009499344,1.471187496
          Chad,1990,9.4,1.563741428,0.004531103,0.609690525
          Chad,1991,4.23954,0.68404325,0.002751648,0.254685227
          Chad,1992,1.96078,0.306954321,0.001182042,0.117495365
          Chad,1993,15.1609,2.303010491,0.006788982,1.040288016
          Chad,1994,27.0747,3.989880696,0.010576057,2.291212932
          Chad,1995,32.61157012,4.660055277,0.009513334,2.257142024
          Chad,1996,39.46617353,5.46692488,0.010096245,2.479217313
          Chad,1997,44.29394057,5.946624839,0.009079353,2.871054918
          Chad,1998,21.69668041,2.821475049,0.003072027,1.234345044
          Chad,1999,24.52497081,3.086073532,0.002247031,1.604215737
          Chad,2000,115.1724215,14.00727818,0.008223426,8.313530505
          Chad,2001,459.8663918,53.9879567,0.055565098,26.89689941
          Chad,2002,924.1192101,104.6425531,0.147158646,46.50057096
          Chad,2003,712.6634549,77.85359245,0.121416772,26.17507456
          Chad,2004,466.7934921,49.26688545,0.062713313,10.57320174
          Chad,2005,-99.34251936,-10.15159557,-0.010129476,-1.691404132
          Chad,2006,-279.2174262,-27.68891484,-0.019080685,-4.432144196
          Chad,2007,-69.48110343,-6.699014845,-0.003517074,-0.991432686
          Chad,2008,233.5838144,21.92500775,0.013044233,2.796083261
          Chad,2009,1105.496563,101.0777697,0.092292095,16.03265504
          Chad,2010,1939.72262,172.7698124,0.148183401,23.75235352
          Chad,2011,1854.975777,160.9454185,0.121683861,20.78355498
          Chile,1980,213.2,19.0717855,0.39424294,0.723214755
          Chile,1981,383,33.74912609,0.55052271,1.083553068
          Chile,1982,400.8,34.76971225,0.690329311,1.586971713
          Chile,1983,135.3,11.54984591,0.26915864,0.649395111
          Chile,1984,77.6,6.516524049,0.136526172,0.375730857
          Chile,1985,144.3,11.91850321,0.258296153,0.792097299
          Chile,1986,315.5,25.62818291,0.365253492,1.611019582
          Chile,1987,890.5,71.13227728,0.651706925,3.894054686
          Chile,1988,967.9,76.01263731,0.590098146,3.626423435
          Chile,1989,1283.7,99.08083366,0.650710137,4.217158879
          Chile,1990,661.2,50.13716823,0.318719693,1.973293865
          Chile,1991,822.1,61.21682305,0.533579147,2.147056609
          Chile,1992,935.3,68.37801543,0.563838576,2.020923176
          Chile,1993,1034.2,74.24589304,0.463110027,2.104381989
          Chile,1994,2583,182.2236363,1.008984603,4.590580746
          Chile,1995,2956.1,205.1505765,0.8623432,4.102006803
          Chile,1996,4814.616,329.0747055,1.231676089,6.354282824
          Chile,1997,5271.4,355.2147238,1.080529305,6.365506533
          Chile,1998,4627.817978,307.7178089,0.655251482,5.830393245
          Chile,1999,8761.016218,575.1884865,0.802703453,12.00208836
          Chile,2000,4860,315.1787764,0.347008868,6.463030519
          Chile,2001,4199.8,269.1454865,0.507456738,6.124972328
          Chile,2002,2550,161.5560982,0.406067252,3.790934915
          Chile,2003,4333.669357,271.5366896,0.738329066,5.857111262
          Chile,2004,7241.042619,448.8562366,0.972827991,7.570126206
          Chile,2005,7096.890411,435.3459512,0.723635579,6.001590618
          Chile,2006,7426.274991,450.9333076,0.507484136,5.059666961
          Chile,2007,12571.55989,755.8088087,0.636361637,7.650794251
          Chile,2008,15518.19228,923.9442916,0.866596472,9.088735532
          Chile,2009,12887.47216,760.0655848,1.075907287,8.011642834
          Chile,2010,15372.97018,898.2850557,1.174404515,7.556419186
          Chile,2011,17299.01589,1001.707684,1.134791658,7.39075472
          China,1980,57,0.059035029,0.105402662,0.018595833
          China,1981,265,0.270776184,0.380909969,0.090181547
          China,1982,430,0.433371657,0.740622764,0.145580128
          China,1983,916,0.910141122,1.82224179,0.291129355
          China,1984,1419,1.38917702,2.496528834,0.44713748
          China,1985,1956,1.885505277,3.501228522,0.632840537
          China,1986,2243.73,2.128007693,2.59756012,0.737225317
          China,1987,2313.53,2.157564172,1.693142641,0.701385474
          China,1988,3193.68,2.928639577,1.947086112,0.772467692
          China,1989,3392.57,3.061217477,1.719700622,0.737864492
          China,1990,3487.11,3.099884012,1.680899316,0.862091484
          China,1991,4366.34,3.829128759,2.833947175,1.029513495
          China,1992,11007.51,9.534223733,6.635794679,2.202121621
          China,1993,27514.95,23.56158655,12.32106868,4.292045217
          China,1994,33766.5,28.60511044,13.19004204,5.795297531
          China,1995,37520.53,31.45798076,10.94535838,4.956737511
          China,1996,41725.52,34.63581204,10.6742314,4.677675777
          China,1997,45257.04,37.21135866,9.276768592,4.59440921
          China,1998,45462.75,37.04638699,6.437058342,4.349673564
          China,1999,40318.71,32.58165837,3.694088324,3.662752933
          China,2000,40714.81,32.65198362,2.907078214,3.413277342
          China,2001,46877.59,37.33592692,5.664162323,3.558801553
          China,2002,52742.86,41.74442942,8.398881645,3.623558718
          China,2003,53504.7,42.10203723,9.115618176,3.241197438
          China,2004,60630,47.4448303,8.145589549,3.120784344
          China,2005,72406,56.35306834,7.382889508,3.170597381
          China,2006,72715,56.29113738,4.969073857,2.608839851
          China,2007,83521,64.31718044,4.227761772,2.390171915
          China,2008,108312,82.98044658,6.048565153,2.390027353
          China,2009,95000,72.41812316,7.931050478,1.880985895
          China,2010,114734,87.03878282,8.765002861,1.999073646
          China,2011,123985,92.00667143,8.133245536,1.755453342
"          China, Hong Kong SAR",1980,710.2014094,140.5350392,1.313282793,2.464415696
"          China, Hong Kong SAR",1981,2062.785582,400.3916175,2.965039972,6.665855065
"          China, Hong Kong SAR",1982,1236.856768,236.5528457,2.130335529,3.842021569
"          China, Hong Kong SAR",1983,1144.127082,216.2377827,2.276065701,3.841463489
"          China, Hong Kong SAR",1984,1287.739696,240.6849274,2.265594984,3.860833845
"          China, Hong Kong SAR",1985,-267.220621,-49.35159392,-0.478323343,-0.752050607
"          China, Hong Kong SAR",1986,1888.31359,344.1556546,2.186095508,4.615809311
"          China, Hong Kong SAR",1987,6249.829234,1123.175708,4.573898923,12.38440997
"          China, Hong Kong SAR",1988,4978.94948,882.0917924,3.035508688,8.353809207
"          China, Hong Kong SAR",1989,2041.094981,356.7108736,1.034635191,2.968734059
"          China, Hong Kong SAR",1990,3275.072298,565.2663326,1.578690316,4.259453115
"          China, Hong Kong SAR",1991,1020.860063,174.295409,0.662583191,1.149210181
"          China, Hong Kong SAR",1992,3887.467096,657.3202843,2.343530323,3.737664363
"          China, Hong Kong SAR",1993,6929.625915,1160.011931,3.10305477,5.776393296
"          China, Hong Kong SAR",1994,7827.938821,1294.296918,3.057789293,5.775590026
"          China, Hong Kong SAR",1995,6213.362504,1011.23746,1.812540477,4.307955245
"          China, Hong Kong SAR",1996,10460.17371,1668.746243,2.675923861,6.580145774
"          China, Hong Kong SAR",1997,11368.14793,1772.365878,2.330238072,6.447736347
"          China, Hong Kong SAR",1998,14764.89704,2249.422907,2.090557735,8.84608863
"          China, Hong Kong SAR",1999,24581.24396,3672.87926,2.252187292,15.05437889
"          China, Hong Kong SAR",2000,61937.93743,9130.921853,4.42243077,36.62344276
"          China, Hong Kong SAR",2001,23776.11797,3481.706556,2.872839487,14.27196975
"          China, Hong Kong SAR",2002,9681.981608,1416.163959,1.54177869,5.911543107
"          China, Hong Kong SAR",2003,13652.67923,2001.203892,2.326012686,8.609763347
"          China, Hong Kong SAR",2004,34035.95275,4999.587639,4.572701649,20.51763147
"          China, Hong Kong SAR",2005,33624.6501,4937.64263,3.42854289,18.91450915
"          China, Hong Kong SAR",2006,45060.33216,6594.527251,3.079256255,23.72450534
"          China, Hong Kong SAR",2007,54341.13277,7906.717917,2.750701785,26.24069333
"          China, Hong Kong SAR",2008,59620.53878,8607.763662,3.329443767,27.68349157
"          China, Hong Kong SAR",2009,52393.97555,7497.732613,4.374097525,25.03479581
"          China, Hong Kong SAR",2010,71069.49648,10076.22176,5.429291579,31.66259885
"          China, Hong Kong SAR",2011,83155.57554,11675.56757,5.454891427,34.13470391
